sci.name,date,lat,lon,life.stage,bathy,SST,SSS,common.name
Caretta caretta,2011-04-15,16.24191,55.12871,Juvenile,2978,26.82,36.09,Loggerhead
Chelonia mydas,2016-08-14,25.646,55.7,NA,12,28.21,38.74,Green
Chelonia mydas,2017-04-04,24.204,53.199,NA,2,27.99,38.65,Green
Caretta caretta,2011-12-16,2.42165,57.01766,Juvenile,3858,28.73,35.4,Loggerhead
Chelonia mydas,2016-10-29,24.081,53.72,NA,37,27.97,38.76,Green
Caretta caretta,2011-03-02,11.59987,55.68866,Juvenile,4325,26.98,35.97,Loggerhead
Caretta caretta,2011-04-14,6.55371,59.52944,Juvenile,2446,28.59,35.74,Loggerhead
Chelonia mydas,2016-10-02,24.567,54.391,NA,6,28.09,38.93,Green
Caretta caretta,2011-05-21,15.91199,55.52183,Juvenile,3448,26.91,36.1,Loggerhead
Caretta caretta,2011-12-22,3.92299,47.52462,Juvenile,15,26.66,35.33,Loggerhead
Caretta caretta,2011-05-03,10.87124,59.63723,Juvenile,4327,27.63,36.16,Loggerhead
Chelonia mydas,2016-05-20,24.625,53.047,NA,2,27.91,38.67,Green
Caretta caretta,2012-01-13,10.72544,55.9568,Juvenile,4531,27.09,35.94,Loggerhead
Caretta caretta,2012-06-15,19.14556,61.99647,Juvenile,3607,27.06,36.34,Loggerhead
Caretta caretta,2011-03-20,14.77032,51.99028,Juvenile,1615,27.24,36.04,Loggerhead
Caretta caretta,2012-04-21,9.21734,50.69258,Juvenile,23,26.21,35.65,Loggerhead
Caretta caretta,2011-02-17,16.34089,52.81848,Juvenile,1586,26.68,36.06,Loggerhead
Chelonia mydas,2016-12-14,26.086,56.478,NA,69,28.09,36.87,Green
Chelonia mydas,2018-05-07,24.475,52.979,NA,9,27.92,38.61,Green
Caretta caretta,2011-11-27,0.84337,53.2103,Juvenile,5092,28.16,35.37,Loggerhead
Chelonia mydas,2018-04-04,24.433,53,NA,7,27.96,38.64,Green
Caretta caretta,2011-02-18,16.35847,52.88628,Juvenile,1789,26.71,36.06,Loggerhead
Chelonia mydas,2017-04-27,24.651,53.004,NA,10,27.91,38.67,Green
Caretta caretta,2012-04-01,16.12632,53.48844,Juvenile,2200,26.92,36.09,Loggerhead
Chelonia mydas,2018-08-06,25.524,58.486,NA,44,27.85,36.63,Green
Chelonia mydas,2018-03-23,24.622,53.047,NA,2,27.91,38.67,Green
Chelonia mydas,2018-08-16,24.709,53.323,NA,14,27.98,38.74,Green
Chelonia mydas,2017-05-20,25.732,55.849,NA,2,NA,NA,Green
Chelonia mydas,2018-06-05,24.679,53.134,NA,10,27.92,38.71,Green
Caretta caretta,2012-03-07,9.26658,50.7255,Juvenile,35,26.17,35.65,Loggerhead
Caretta caretta,2011-05-01,15.20669,56.91535,Juvenile,3299,26.9,36.13,Loggerhead
Chelonia mydas,2016-08-21,25.747,55.875,NA,2,NA,NA,Green
Chelonia mydas,2018-03-21,24.637,53.047,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-11,6.1423,60.12355,Juvenile,2415,28.75,35.71,Loggerhead
Chelonia mydas,2018-05-16,24.457,53.028,NA,10,27.96,38.64,Green
Caretta caretta,2011-07-05,8.47367,59.94813,Juvenile,3765,28.21,35.9,Loggerhead
Caretta caretta,2011-12-24,6.2944,59.14627,Juvenile,4315,28.58,35.72,Loggerhead
Caretta caretta,2011-12-25,4.53857,48.00782,Juvenile,4,26.62,35.41,Loggerhead
Caretta caretta,2012-01-28,9.22952,50.70132,Juvenile,25,26.21,35.65,Loggerhead
Caretta caretta,2012-06-04,19.45411,58.36432,Juvenile,958,25.76,36.21,Loggerhead
Chelonia mydas,2016-11-23,20.574,59.005,NA,57,25.98,36.17,Green
Chelonia mydas,2018-05-22,24.631,53.072,NA,2,27.91,38.67,Green
Chelonia mydas,2017-01-15,24.176,53.302,NA,6,28,38.65,Green
Caretta caretta,2011-01-12,6.89063,59.77808,Juvenile,2107,28.55,35.76,Loggerhead
Chelonia mydas,2017-05-01,25.752,55.818,NA,6,28.14,38.7,Green
Caretta caretta,2011-04-27,14.31658,55.68642,Juvenile,2730,26.98,36.09,Loggerhead
Caretta caretta,2012-05-26,17.25896,56.21466,Juvenile,2985,25.97,36.08,Loggerhead
Caretta caretta,2011-02-27,10.55336,55.70275,Juvenile,4217,27.04,35.91,Loggerhead
Chelonia mydas,2016-11-10,24.083,53.678,NA,32,27.97,38.76,Green
Chelonia mydas,2016-08-20,24.239,53.692,NA,16,27.99,38.79,Green
Chelonia mydas,2019-08-13,24.641,53.044,NA,2,27.91,38.67,Green
Chelonia mydas,2017-03-17,24.614,53.017,NA,2,27.91,38.67,Green
Caretta caretta,2012-04-02,16.65613,54.25716,Juvenile,1831,26.61,36.05,Loggerhead
Chelonia mydas,2018-04-01,24.624,53.042,NA,2,27.91,38.67,Green
Caretta caretta,2012-04-30,9.2437,50.70478,Juvenile,27,26.21,35.65,Loggerhead
Chelonia mydas,2018-05-03,24.621,53.545,NA,16,28.04,38.79,Green
Caretta caretta,2012-06-05,19.83928,58.50444,Juvenile,95,25.68,36.23,Loggerhead
Caretta caretta,2012-05-16,16.13397,54.69602,Juvenile,2892,26.88,36.1,Loggerhead
Caretta caretta,2011-01-06,4.9996,60.08862,Juvenile,4091,28.9,35.62,Loggerhead
Chelonia mydas,2018-09-09,24.568,53.049,NA,2,27.93,38.65,Green
Chelonia mydas,2017-05-07,24.645,52.96,NA,11,27.89,38.66,Green
Chelonia mydas,2016-09-18,25.732,55.846,NA,2,NA,NA,Green
Caretta caretta,2012-03-25,9.2098,50.83155,Juvenile,150,26.21,35.65,Loggerhead
Caretta caretta,2011-03-26,16.42535,54.1205,Juvenile,2247,26.77,36.07,Loggerhead
Caretta caretta,2012-05-24,16.75192,55.61863,Juvenile,3081,26.37,36.1,Loggerhead
Chelonia mydas,2016-11-18,21.737,59.518,NA,46,25.93,36.3,Green
Chelonia mydas,2018-08-10,22.54,59.762,NA,12,26.95,36.64,Green
Caretta caretta,2011-03-30,0.58492,50.38399,Juvenile,5086,27.72,35.35,Loggerhead
Caretta caretta,2012-06-12,19.26481,61.29406,Juvenile,3695,26.97,36.28,Loggerhead
Chelonia mydas,2019-05-27,24.424,53.202,NA,7,27.98,38.69,Green
Caretta caretta,2011-03-17,14.71646,52.71267,Juvenile,2120,27.02,36.05,Loggerhead
Caretta caretta,2012-01-08,9.86271,56.93407,Juvenile,3436,27.45,35.92,Loggerhead
Chelonia mydas,2016-10-07,25.739,55.866,NA,2,NA,NA,Green
Chelonia mydas,2019-08-17,24.661,53.04,NA,9,27.91,38.67,Green
Caretta caretta,2012-05-02,15.73559,55.50443,Juvenile,3638,26.96,36.09,Loggerhead
Chelonia mydas,2019-06-11,24.462,53.025,NA,9,27.96,38.64,Green
Caretta caretta,2011-01-12,6.83218,59.87564,Juvenile,1953,28.59,35.76,Loggerhead
Chelonia mydas,2019-06-30,24.69,53.095,NA,11,27.92,38.71,Green
Chelonia mydas,2019-10-15,24.639,53.047,NA,2,27.91,38.67,Green
Chelonia mydas,2019-05-15,24.6,53,NA,5,27.91,38.67,Green
Caretta caretta,2011-04-18,16.65276,55.02297,Juvenile,2233,26.55,36.05,Loggerhead
Chelonia mydas,2017-04-28,24.342,53.243,NA,4,28,38.67,Green
Caretta caretta,2012-02-05,9.24444,50.77608,Juvenile,21,26.21,35.65,Loggerhead
Caretta caretta,2011-03-08,14.40944,52.32671,Juvenile,2477,27.14,36.03,Loggerhead
Chelonia mydas,2018-03-16,24.624,53.045,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-24,16.65556,55.2243,Juvenile,2909,26.53,36.07,Loggerhead
Chelonia mydas,2019-08-24,24.644,53,NA,9,27.91,38.67,Green
Caretta caretta,2012-01-14,8.33654,50.26466,Juvenile,38,26.29,35.57,Loggerhead
Chelonia mydas,2018-06-11,24.48,52.967,NA,9,27.92,38.61,Green
Chelonia mydas,2018-07-26,24.65,53.085,NA,2,27.93,38.71,Green
Caretta caretta,2012-04-30,9.24184,50.70338,Juvenile,27,26.21,35.65,Loggerhead
Chelonia mydas,2017-05-07,25.77,55.83,NA,5,28.14,38.7,Green
Chelonia mydas,2018-04-20,24.391,53.299,NA,7,28.01,38.68,Green
Chelonia mydas,2019-08-21,24.641,53.053,NA,2,27.91,38.67,Green
Chelonia mydas,2018-09-22,24.643,53.044,NA,2,27.91,38.67,Green
Caretta caretta,2011-07-20,7.68382,60.36488,Juvenile,3007,28.46,35.84,Loggerhead
Chelonia mydas,2017-06-24,24.643,53.055,NA,2,27.91,38.67,Green
Caretta caretta,2011-06-15,1.65624,57.68149,Juvenile,4631,28.84,35.34,Loggerhead
Caretta caretta,2011-02-08,15.72509,54.50798,Juvenile,2872,26.94,36.1,Loggerhead
Caretta caretta,2011-02-22,14.922180000000001,52.34377,Juvenile,2463,27.07,36.05,Loggerhead
Chelonia mydas,2018-05-01,24.967,53.591,NA,21,28.05,38.71,Green
Caretta caretta,2011-04-18,13.24574,52.5602,Juvenile,2370,26.71,35.97,Loggerhead
Caretta caretta,2011-01-21,0.33549,49.73772,Juvenile,5049,27.64,35.35,Loggerhead
Chelonia mydas,2016-08-29,25.731,55.855,NA,2,NA,NA,Green
Caretta caretta,2011-12-20,4.62777,58.04351,Juvenile,4199,28.65,35.58,Loggerhead
Chelonia mydas,2019-08-17,24.629,53.028,NA,3,27.91,38.67,Green
Caretta caretta,2012-04-24,15.14786,56.83034,Juvenile,3311,26.91,36.12,Loggerhead
Caretta caretta,2012-05-16,16.16824,54.67692,Juvenile,2897,26.87,36.09,Loggerhead
Chelonia mydas,2016-08-26,24.545,54.424,NA,2,28.09,38.96,Green
Chelonia mydas,2016-11-11,24.082,53.689,NA,34,27.97,38.76,Green
Caretta caretta,2011-04-29,10.082,59.98064,Juvenile,4482,27.84,36.07,Loggerhead
Caretta caretta,2011-06-19,2.86546,58.23037,Juvenile,4975,28.84,35.43,Loggerhead
Caretta caretta,2011-02-12,16.55619,53.02567,Juvenile,901,26.74,36.06,Loggerhead
Chelonia mydas,2016-08-06,24.568,54.425,NA,5,28.09,38.96,Green
Caretta caretta,2011-03-22,1.69851,63.53668,Juvenile,3824,29.29,35.22,Loggerhead
Chelonia mydas,2016-11-28,25.153,54.649,NA,23,28.27,38.89,Green
Chelonia mydas,2017-02-02,24.572,54.311,NA,10,28.08,38.92,Green
Chelonia mydas,2016-09-04,25.746,55.845,NA,4,NA,NA,Green
Caretta caretta,2011-04-29,10.01728,59.98019,Juvenile,4766,27.84,36.07,Loggerhead
Chelonia mydas,2017-08-02,24.891,53.135,NA,19,27.86,38.7,Green
Chelonia mydas,2017-07-21,24.647,53.037,NA,2,27.91,38.67,Green
Chelonia mydas,2018-04-21,24.574,53.055,NA,2,27.93,38.65,Green
Caretta caretta,2012-05-05,15.75797,55.36337,Juvenile,3731,26.92,36.09,Loggerhead
Chelonia mydas,2016-09-08,25.726,55.852,NA,2,NA,NA,Green
Caretta caretta,2011-04-03,15.31051,54.03602,Juvenile,2640,26.91,36.09,Loggerhead
Caretta caretta,2011-05-02,17.35325,55.33144,Juvenile,786,25.66,35.76,Loggerhead
Chelonia mydas,2016-12-15,24.159,53.348,NA,6,28,38.69,Green
Chelonia mydas,2018-03-29,24.569,53.07,NA,2,27.93,38.65,Green
Caretta caretta,2010-12-31,3.29219,58.92435,Juvenile,4237,28.9,35.46,Loggerhead
Caretta caretta,2012-03-18,14.1075,54.18561,Juvenile,2943,26.97,36.05,Loggerhead
Caretta caretta,2011-05-09,14.35523,58.85697,Juvenile,4017,27,36.15,Loggerhead
Chelonia mydas,2018-07-16,24.641,53.036,NA,2,27.91,38.67,Green
Chelonia mydas,2016-10-13,25.641,55.685,NA,2,28.21,38.74,Green
Chelonia mydas,2017-04-28,24.704,53.114,NA,11,27.92,38.71,Green
Chelonia mydas,2019-07-03,24.63,53.04,NA,2,27.91,38.67,Green
Caretta caretta,2011-06-20,3.34128,58.39368,Juvenile,4715,28.83,35.47,Loggerhead
Caretta caretta,2011-04-09,15.9113,53.60144,Juvenile,2408,26.97,36.1,Loggerhead
Caretta caretta,2012-04-21,14.65706,55.8002,Juvenile,3056,27.01,36.09,Loggerhead
Chelonia mydas,2016-08-27,24.649,53.031,NA,4,27.91,38.67,Green
Caretta caretta,2012-03-09,9.20261,50.70019,Juvenile,24,26.21,35.65,Loggerhead
Chelonia mydas,2017-05-27,24.712,52.954,NA,13,27.86,38.67,Green
Caretta caretta,2012-06-06,19.94605,58.83356,Juvenile,1541,26.02,36.23,Loggerhead
Caretta caretta,2012-01-20,12.17299,55.27333,Juvenile,3437,26.87,35.98,Loggerhead
Caretta caretta,2011-12-29,5.56182,48.69644,Juvenile,36,26.56,35.39,Loggerhead
Caretta caretta,2011-12-26,7.04018,59.46258,Juvenile,3737,28.46,35.77,Loggerhead
Caretta caretta,2011-05-22,15.89232,55.79351,Juvenile,2968,26.9,36.1,Loggerhead
Chelonia mydas,2016-08-15,25.736,55.846,NA,3,NA,NA,Green
Chelonia mydas,2019-08-11,24.642,53.055,NA,2,27.91,38.67,Green
Chelonia mydas,2018-05-21,24.648,53.078,NA,2,27.91,38.67,Green
Chelonia mydas,2018-03-17,24.627,53.064,NA,2,27.91,38.67,Green
Chelonia mydas,2018-05-19,25.384,55.193,NA,21,28.25,38.95,Green
Caretta caretta,2012-01-07,9.59817,57.19729,Juvenile,3421,27.54,35.91,Loggerhead
Chelonia mydas,2018-04-15,24.66,53.046,NA,7,27.91,38.67,Green
Chelonia mydas,2016-09-05,24.247,53.697,NA,18,27.99,38.79,Green
Chelonia mydas,2016-05-24,24.554,52.923,NA,10,27.89,38.64,Green
Chelonia mydas,2018-04-14,24.648,53.06,NA,2,27.91,38.67,Green
Caretta caretta,2012-01-05,9.36491,57.38311,Juvenile,2648,27.61,35.9,Loggerhead
Caretta caretta,2012-05-15,16.5315,54.68382,Juvenile,2774,26.63,36.07,Loggerhead
Caretta caretta,2012-04-10,9.17622,50.74939,Juvenile,59,26.21,35.65,Loggerhead
Chelonia mydas,2019-10-03,24.659,53.052,NA,3,27.91,38.67,Green
Chelonia mydas,2018-05-23,26.555,56.49,NA,79,27.83,36.97,Green
Chelonia mydas,2018-06-28,24.662,53.318,NA,11,27.98,38.74,Green
Chelonia mydas,2017-05-11,24.656,53.049,NA,3,27.91,38.67,Green
Chelonia mydas,2016-08-02,24.659,53.122,NA,8,27.93,38.71,Green
Chelonia mydas,2018-08-08,22.489,59.76,NA,3,NA,NA,Green
Caretta caretta,2012-04-30,15.92714,55.84968,Juvenile,3153,26.89,36.1,Loggerhead
Chelonia mydas,2019-06-11,24.488,53.074,NA,9,27.96,38.64,Green
Caretta caretta,2011-03-27,0.00632,51.68464,Juvenile,5109,27.97,35.36,Loggerhead
Chelonia mydas,2017-05-06,24.824,54.113,NA,24,28.15,38.85,Green
Chelonia mydas,2019-06-19,24.654,52.985,NA,12,27.89,38.66,Green
Chelonia mydas,2016-09-16,25.739,55.835,NA,3,NA,NA,Green
Chelonia mydas,2017-05-03,24.277,52.628,NA,5,27.85,38.33,Green
Chelonia mydas,2016-06-06,24.48,52.926,NA,11,27.92,38.61,Green
Caretta caretta,2011-04-26,13.89727,55.08184,Juvenile,2829,27.01,36.07,Loggerhead
Chelonia mydas,2016-10-04,25.735,55.857,NA,2,NA,NA,Green
Chelonia mydas,2017-06-06,24.557,56.594,NA,4,28.5,36.83,Green
Caretta caretta,2011-03-14,14.19866,52.35607,Juvenile,2268,27.07,36.03,Loggerhead
Chelonia mydas,2016-09-04,24.562,54.42,NA,5,28.09,38.96,Green
Caretta caretta,2012-04-21,9.20903,50.72264,Juvenile,31,26.21,35.65,Loggerhead
Caretta caretta,2012-05-15,16.28877,54.58898,Juvenile,2876,26.8,36.09,Loggerhead
Chelonia mydas,2018-07-10,25.673,55.673,NA,9,28.19,38.73,Green
Caretta caretta,2011-12-22,4.10239,47.64692,Juvenile,11,26.61,35.37,Loggerhead
Chelonia mydas,2019-09-04,24.665,53.085,NA,5,27.93,38.71,Green
Caretta caretta,2011-03-27,12.85983,51.14,Juvenile,2361,27.9,36.04,Loggerhead
Chelonia mydas,2019-08-10,24.638,53.03,NA,3,27.91,38.67,Green
Caretta caretta,2012-02-23,9.21107,50.69118,Juvenile,21,26.21,35.65,Loggerhead
Chelonia mydas,2017-05-04,24.856,53.091,NA,3,27.86,38.7,Green
Chelonia mydas,2016-07-25,25.693,55.783,NA,2,28.19,38.72,Green
Chelonia mydas,2016-09-30,25.717,55.839,NA,2,NA,NA,Green
Caretta caretta,2012-01-26,9.13098,50.80314,Juvenile,199,26.23,35.64,Loggerhead
Caretta caretta,2012-06-20,19.77485,61.46682,Juvenile,3630,26.93,36.31,Loggerhead
Chelonia mydas,2016-11-16,24.631,54.399,NA,9,28.14,38.93,Green
Chelonia mydas,2019-06-01,24.501,53.159,NA,13,27.94,38.67,Green
Caretta caretta,2011-04-15,13.6417,52.89088,Juvenile,2480,26.82,36,Loggerhead
Caretta caretta,2012-02-29,15.74834,56.26152,Juvenile,3103,26.92,36.11,Loggerhead
Chelonia mydas,2016-11-29,24.643,53.046,NA,2,27.91,38.67,Green
Chelonia mydas,2018-05-26,25.796,57.149,NA,91,28.22,36.77,Green
Chelonia mydas,2019-09-29,24.024,51.822,NA,18,27.65,37.73,Green
Chelonia mydas,2017-05-13,24.642,53.046,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-17,7.2925,58.82025,Juvenile,3604,28.31,35.77,Loggerhead
Caretta caretta,2011-04-11,16.00947,54.44234,Juvenile,2856,26.91,36.1,Loggerhead
Chelonia mydas,2018-06-29,22.528,60.046,NA,2160,26.8,36.61,Green
Chelonia mydas,2018-09-08,24.556,53.046,NA,2,27.93,38.65,Green
Caretta caretta,2012-05-11,16.61454,54.66912,Juvenile,2349,26.58,36.05,Loggerhead
Chelonia mydas,2016-08-31,24.66,53.084,NA,5,27.93,38.71,Green
Caretta caretta,2011-04-03,1.89482,48.54089,Juvenile,4418,27.39,35.35,Loggerhead
Chelonia mydas,2017-06-17,24.854,53.059,NA,4,27.84,38.69,Green
Chelonia mydas,2016-08-01,25.717,55.715,NA,11,28.19,38.73,Green
Chelonia mydas,2018-05-12,24.68,53.054,NA,9,27.91,38.69,Green
Chelonia mydas,2019-05-31,24.64,53.022,NA,6,27.91,38.67,Green
Chelonia mydas,2016-09-09,24.607,54.405,NA,7,28.14,38.93,Green
Caretta caretta,2012-05-31,18.00928,58.22799,Juvenile,3247,26.51,36.19,Loggerhead
Chelonia mydas,2016-08-06,25.739,55.73,NA,11,28.19,38.73,Green
Caretta caretta,2011-12-05,1.00565,54.81017,Juvenile,4872,28.45,35.36,Loggerhead
Caretta caretta,2011-06-14,1.62106,57.63716,Juvenile,4502,28.84,35.35,Loggerhead
Chelonia mydas,2017-05-12,24.622,52.948,NA,11,27.89,38.66,Green
Caretta caretta,2011-02-10,5.14876,54.10632,Juvenile,4726,27.83,35.52,Loggerhead
Caretta caretta,2012-03-18,14.14883,54.16161,Juvenile,2884,26.95,36.05,Loggerhead
Caretta caretta,2012-04-30,15.85963,55.92659,Juvenile,2840,26.9,36.1,Loggerhead
Caretta caretta,2011-01-30,2.82632,53.18915,Juvenile,4971,27.98,35.39,Loggerhead
Chelonia mydas,2018-04-30,24.633,52.985,NA,9,27.89,38.66,Green
Caretta caretta,2012-04-22,14.55063,56.18535,Juvenile,3391,26.94,36.11,Loggerhead
Caretta caretta,2011-12-31,8.35714,58.77936,Juvenile,1905,28.06,35.86,Loggerhead
Caretta caretta,2011-03-24,13.57133,51.23896,Juvenile,2099,27.77,36.03,Loggerhead
Chelonia mydas,2017-02-28,24.14,53.343,NA,2,28,38.69,Green
Chelonia mydas,2018-04-05,24.577,53.15,NA,5,27.94,38.67,Green
Caretta caretta,2011-03-29,12.80112,51.74099,Juvenile,2214,27.21,35.98,Loggerhead
Chelonia mydas,2018-04-06,24.617,52.999,NA,8,27.89,38.66,Green
Chelonia mydas,2016-08-15,25.744,55.884,NA,2,NA,NA,Green
Caretta caretta,2011-08-07,2.67321,46.32426,Juvenile,44,26.87,35.23,Loggerhead
Caretta caretta,2011-04-06,15.62493,53.78473,Juvenile,2401,26.94,36.1,Loggerhead
Caretta caretta,2011-02-05,4.363,53.82386,Juvenile,5168,27.92,35.47,Loggerhead
Caretta caretta,2012-04-12,15.38629,56.32129,Juvenile,3019,26.96,36.11,Loggerhead
Chelonia mydas,2016-08-31,24.61,53.016,NA,5,27.91,38.67,Green
Caretta caretta,2012-06-16,19.23597,62.02491,Juvenile,3586,27.08,36.35,Loggerhead
Chelonia mydas,2016-05-21,24.474,52.861,NA,9,27.91,38.57,Green
Caretta caretta,2011-12-15,2.09032,56.87585,Juvenile,4646,28.73,35.38,Loggerhead
Caretta caretta,2012-05-16,16.12759,54.70237,Juvenile,2888,26.88,36.1,Loggerhead
Chelonia mydas,2017-08-14,24.765,53.07,NA,10,27.87,38.69,Green
Chelonia mydas,2018-04-09,24.559,53.126,NA,3,27.94,38.67,Green
Caretta caretta,2012-05-02,15.83552,55.57973,Juvenile,3328,26.91,36.1,Loggerhead
Caretta caretta,2012-04-25,9.22229,50.676,Juvenile,7,26.21,35.65,Loggerhead
Chelonia mydas,2019-05-23,24.446,53.164,NA,10,27.98,38.66,Green
Chelonia mydas,2017-03-17,24.181,53.205,NA,8,27.99,38.65,Green
Chelonia mydas,2018-03-28,24.583,53.042,NA,2,27.93,38.65,Green
Chelonia mydas,2016-11-17,24.707,56.739,NA,127,28.51,36.83,Green
Chelonia mydas,2018-06-12,24.547,53.036,NA,2,27.93,38.65,Green
Chelonia mydas,2017-05-06,24.609,53.015,NA,5,27.91,38.67,Green
Chelonia mydas,2019-08-19,24.673,53.017,NA,11,27.91,38.69,Green
Caretta caretta,2012-06-01,18.1893,58.54356,Juvenile,3385,26.69,36.21,Loggerhead
Chelonia mydas,2016-08-09,24.893,54.45,NA,17,28.19,38.94,Green
Caretta caretta,2012-01-10,10.25779,56.51155,Juvenile,2699,27.29,35.94,Loggerhead
Chelonia mydas,2016-05-26,24.66,53.079,NA,4,27.91,38.67,Green
Caretta caretta,2011-12-21,5.0703,58.2802,Juvenile,3749,28.64,35.61,Loggerhead
Chelonia mydas,2016-12-29,24.131,53.389,NA,4,28,38.69,Green
Chelonia mydas,2016-10-21,24.122,53.7,NA,29,27.98,38.77,Green
Chelonia mydas,2018-10-06,24.582,53.368,NA,5,28.02,38.74,Green
Chelonia mydas,2018-03-25,24.395,52.975,NA,7,27.95,38.57,Green
Chelonia mydas,2019-07-05,24.646,53.067,NA,2,27.91,38.67,Green
Chelonia mydas,2017-08-26,25.57,54.707,NA,39,28.3,38.7,Green
Chelonia mydas,2017-06-21,23.666,58.455,NA,33,28.1,36.81,Green
Chelonia mydas,2016-06-17,24.642,53.049,NA,2,27.91,38.67,Green
Caretta caretta,2012-01-12,10.63656,56.08342,Juvenile,5316,27.13,35.94,Loggerhead
Chelonia mydas,2018-04-19,24.375,53.22,NA,2,28,38.67,Green
Chelonia mydas,2016-10-28,25.739,55.834,NA,3,NA,NA,Green
Chelonia mydas,2016-09-24,24.12,53.659,NA,23,27.97,38.76,Green
Caretta caretta,2012-03-05,9.25923,50.71438,Juvenile,10,26.17,35.65,Loggerhead
Chelonia mydas,2018-03-28,24.485,53.021,NA,6,27.96,38.64,Green
Chelonia mydas,2016-05-22,24.623,53.03,NA,2,27.91,38.67,Green
Caretta caretta,2011-02-22,15.20838,51.96629,Juvenile,168,27.04,36.01,Loggerhead
Chelonia mydas,2016-08-11,25.74,55.786,NA,5,28.19,38.72,Green
Caretta caretta,2011-12-26,4.86607,48.28115,Juvenile,31,26.59,35.4,Loggerhead
Caretta caretta,2010-12-15,0.51705,52.72615,Juvenile,5123,28.1,35.36,Loggerhead
Caretta caretta,2012-01-12,10.63034,56.0803,Juvenile,5289,27.11,35.93,Loggerhead
Chelonia mydas,2016-11-20,24.088,53.687,NA,33,27.98,38.77,Green
Caretta caretta,2011-11-27,0.60478,53.11702,Juvenile,5072,28.17,35.37,Loggerhead
Chelonia mydas,2018-11-14,24.639,53.072,NA,2,27.91,38.67,Green
Caretta caretta,2011-02-04,13.78983,55.00944,Juvenile,2943,27,36.07,Loggerhead
Chelonia mydas,2016-12-21,24.585,54.413,NA,5,28.14,38.93,Green
Chelonia mydas,2018-08-29,24.641,53.04,NA,2,27.91,38.67,Green
Chelonia mydas,2019-05-31,24.401,53.21,NA,2,28,38.67,Green
Chelonia mydas,2017-06-05,24.647,53.039,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-10,15.21844,54.22635,Juvenile,2758,26.9,36.09,Loggerhead
Chelonia mydas,2016-05-17,24.649,53.053,NA,2,27.91,38.67,Green
Caretta caretta,2011-11-27,0.10126,45.29647,Juvenile,3598,27.17,35.35,Loggerhead
Chelonia mydas,2017-04-28,24.633,53.051,NA,2,27.91,38.67,Green
Chelonia mydas,2018-07-10,22.633,59.621,NA,637,27.27,36.71,Green
Chelonia mydas,2017-05-06,24.824,53.206,NA,15,27.9,38.73,Green
Chelonia mydas,2017-05-04,25.768,55.884,NA,3,28.13,38.64,Green
Chelonia mydas,2017-05-17,25.762,55.864,NA,3,28.13,38.64,Green
Caretta caretta,2011-12-25,6.64011,59.33586,Juvenile,3303,28.54,35.75,Loggerhead
Chelonia mydas,2019-06-11,24.631,53.053,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-22,13.16424,53.46374,Juvenile,3050,26.8,35.96,Loggerhead
Chelonia mydas,2016-09-05,25.737,55.841,NA,3,NA,NA,Green
Chelonia mydas,2017-06-21,24.656,52.984,NA,12,27.89,38.66,Green
Caretta caretta,2011-11-10,0.66717,45.02898,Juvenile,3125,27.12,35.32,Loggerhead
Caretta caretta,2012-04-11,15.2266,56.38262,Juvenile,2581,26.95,36.11,Loggerhead
Chelonia mydas,2018-12-04,24.68,53.067,NA,8,27.91,38.69,Green
Chelonia mydas,2016-08-11,25.29,55.155,NA,17,28.25,38.98,Green
Caretta caretta,2012-05-22,15.88405,55.56996,Juvenile,3219,26.91,36.1,Loggerhead
Caretta caretta,2012-05-18,15.07541,55.06802,Juvenile,2600,27.01,36.08,Loggerhead
Chelonia mydas,2017-03-31,24.633,53.047,NA,2,27.91,38.67,Green
Caretta caretta,2012-01-09,10.12483,56.72901,Juvenile,4366,27.35,35.93,Loggerhead
Chelonia mydas,2019-06-02,24.63,53.023,NA,5,27.91,38.67,Green
Caretta caretta,2011-03-25,13.24719,51.20414,Juvenile,2956,27.79,36.03,Loggerhead
Chelonia mydas,2016-10-18,24.547,54.383,NA,5,28.09,38.93,Green
Chelonia mydas,2019-07-05,24.612,53.036,NA,2,27.91,38.67,Green
Caretta caretta,2011-12-14,1.66601,56.63656,Juvenile,4654,28.71,35.35,Loggerhead
Caretta caretta,2012-04-13,15.40202,56.31309,Juvenile,2986,26.96,36.11,Loggerhead
Chelonia mydas,2018-05-16,24.651,53.04,NA,6,27.91,38.67,Green
Caretta caretta,2012-05-16,16.01779,54.73002,Juvenile,2772,26.89,36.1,Loggerhead
Caretta caretta,2011-04-05,15.31846,51.91648,Juvenile,185,26.95,36.01,Loggerhead
Chelonia mydas,2019-07-03,24.639,53.037,NA,2,27.91,38.67,Green
Caretta caretta,2011-07-17,7.53609,60.20031,Juvenile,2418,28.45,35.82,Loggerhead
Caretta caretta,2012-04-06,15.2206,55.59679,Juvenile,2723,27.03,36.09,Loggerhead
Chelonia mydas,2019-07-23,24.657,53.033,NA,9,27.91,38.67,Green
Chelonia mydas,2016-12-02,23.611,58.681,NA,351,28.07,36.79,Green
Caretta caretta,2011-04-23,16.12811,54.57081,Juvenile,2878,26.9,36.1,Loggerhead
